anchor_name,anchor_code,anchor_hex6,friend_name,friend_hex6,friend_url,relation,slot,box
"Kakelugn","317","C5D1D8","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Kakelugn","317","C5D1D8","","889B9B","","carousel","0","2"
"Kakelugn","317","C5D1D8","","E4E2DC","","carousel","0","3"
"Kakelugn","317","C5D1D8","","E2D0CA","","carousel","1","2"
"Kakelugn","317","C5D1D8","","F4F2E7","","carousel","1","3"
"Kakelugn","317","C5D1D8","","A75346","","carousel","2","2"
"Kakelugn","317","C5D1D8","","3F4D57","","carousel","2","3"
"Kakelugn","317","C5D1D8","","747C51","","carousel","3","2"
"Kakelugn","317","C5D1D8","","DFE6EA","","carousel","3","3"
"Kakelugn","317","C5D1D8","","DFE6EA","","carousel","4","2"
"Kakelugn","317","C5D1D8","","F6F6F2","","carousel","4","3"
"Scallop","311","D9C8BA","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Scallop","311","D9C8BA","","B19C8D","","carousel","0","2"
"Scallop","311","D9C8BA","","EAE1D3","","carousel","0","3"
"Scallop","311","D9C8BA","","CACCC0","","carousel","1","2"
"Scallop","311","D9C8BA","","F4F2E7","","carousel","1","3"
"Scallop","311","D9C8BA","","7C8E96","","carousel","2","2"
"Scallop","311","D9C8BA","","5E4449","","carousel","2","3"
"Scallop","311","D9C8BA","","5C594B","","carousel","3","2"
"Scallop","311","D9C8BA","","6A453F","","carousel","3","3"
"Scallop","311","D9C8BA","","A36E4C","","carousel","4","2"
"Scallop","311","D9C8BA","","636F68","","carousel","4","3"
"Dibber","312","7E775B","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Dibber","312","7E775B","","C7BFAB","","carousel","0","2"
"Dibber","312","7E775B","","E6E0D2","","carousel","0","3"
"Dibber","312","7E775B","","58686A","","carousel","1","2"
"Dibber","312","7E775B","","454749","","carousel","1","3"
"Dibber","312","7E775B","","C1B2A2","","carousel","2","2"
"Dibber","312","7E775B","","D9CFC2","","carousel","2","3"
"Dibber","312","7E775B","","5C594B","","carousel","3","2"
"Dibber","312","7E775B","","DBD4BF","","carousel","3","3"
"Dibber","312","7E775B","","5C594B","","carousel","4","2"
"Dibber","312","7E775B","","A36E4C","","carousel","4","3"
"Dibber","312","7E775B","","BA9C69","","carousel","5","2"
"Dibber","312","7E775B","","A36E4C","","carousel","5","3"
"Reduced Green","313","5C594B","Old White","","https://www.farrow-ball.com/paint/old-white","complementary_white","",""
"Reduced Green","313","5C594B","","D1C19F","","carousel","0","2"
"Reduced Green","313","5C594B","","D8CBAE","","carousel","0","3"
"Reduced Green","313","5C594B","","B0AF9B","","carousel","1","2"
"Reduced Green","313","5C594B","","C7BFAB","","carousel","1","3"
"Reduced Green","313","5C594B","","6F4449","","carousel","2","2"
"Reduced Green","313","5C594B","","CDB19D","","carousel","2","3"
"Reduced Green","313","5C594B","","A36E4C","","carousel","3","2"
"Reduced Green","313","5C594B","","DBD4BF","","carousel","3","3"
"Reduced Green","313","5C594B","","A36E4C","","carousel","4","2"
"Reduced Green","313","5C594B","","7E775B","","carousel","4","3"
"Sizing","314","DFE6EA","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Sizing","314","DFE6EA","","9EB6C8","","carousel","0","2"
"Sizing","314","DFE6EA","","F6F6F2","","carousel","0","3"
"Sizing","314","DFE6EA","","F4E7DD","","carousel","1","2"
"Sizing","314","DFE6EA","","F6F6F2","","carousel","1","3"
"Sizing","314","DFE6EA","","5C6576","","carousel","2","2"
"Sizing","314","DFE6EA","","F6F6F2","","carousel","2","3"
"Sizing","314","DFE6EA","","747C51","","carousel","3","2"
"Sizing","314","DFE6EA","","C5D1D8","","carousel","3","3"
"Sizing","314","DFE6EA","","C5D1D8","","carousel","4","2"
"Sizing","314","DFE6EA","","F6F6F2","","carousel","4","3"
"Naperon","315","D7A287","Stirabout","","https://www.farrow-ball.com/paint/stirabout","complementary_white","",""
"Naperon","315","D7A287","","9C9F89","","carousel","0","2"
"Naperon","315","D7A287","","E3DCC7","","carousel","0","3"
"Naperon","315","D7A287","","AA725D","","carousel","1","2"
"Naperon","315","D7A287","","4F4A4A","","carousel","1","3"
"Naperon","315","D7A287","","DFB797","","carousel","2","2"
"Naperon","315","D7A287","","D9CFC2","","carousel","2","3"
"Naperon","315","D7A287","","7E775B","","carousel","3","2"
"Naperon","315","D7A287","","DBCFBB","","carousel","3","3"
"Marmelo","316","A36E4C","Joa's White","","https://www.farrow-ball.com/paint/joas-white","complementary_white","",""
"Marmelo","316","A36E4C","","805348","","carousel","0","2"
"Marmelo","316","A36E4C","","524847","","carousel","0","3"
"Marmelo","316","A36E4C","","C1B2A2","","carousel","1","2"
"Marmelo","316","A36E4C","","D9CFC2","","carousel","1","3"
"Marmelo","316","A36E4C","","CFCAB5","","carousel","2","2"
"Marmelo","316","A36E4C","","F4F2E7","","carousel","2","3"
"Marmelo","316","A36E4C","","5C594B","","carousel","3","2"
"Marmelo","316","A36E4C","","7E775B","","carousel","3","3"
"Marmelo","316","A36E4C","","636F68","","carousel","4","2"
"Marmelo","316","A36E4C","","C9BFAB","","carousel","4","3"
"Marmelo","316","A36E4C","","636F68","","carousel","5","2"
"Marmelo","316","A36E4C","","D9C8BA","","carousel","5","3"
"Marmelo","316","A36E4C","","BA9C69","","carousel","6","2"
"Marmelo","316","A36E4C","","7E775B","","carousel","6","3"
"Douter","318","636F68","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"Douter","318","636F68","","AFA592","","carousel","0","2"
"Douter","318","636F68","","E3DED0","","carousel","0","3"
"Douter","318","636F68","","958975","","carousel","1","2"
"Douter","318","636F68","","D5CFC0","","carousel","1","3"
"Douter","318","636F68","","484348","","carousel","2","2"
"Douter","318","636F68","","C1B2A2","","carousel","2","3"
"Douter","318","636F68","","D9C8BA","","carousel","3","2"
"Douter","318","636F68","","DCD7C8","","carousel","3","3"
"Douter","318","636F68","","D9C8BA","","carousel","4","2"
"Douter","318","636F68","","A36E4C","","carousel","4","3"
"Duster","319","BA9C69","Lime White","","https://www.farrow-ball.com/paint/lime-white","complementary_white","",""
"Duster","319","BA9C69","","C7BFAB","","carousel","0","2"
"Duster","319","BA9C69","","5C594B","","carousel","0","3"
"Duster","319","BA9C69","","BEC1B3","","carousel","1","2"
"Duster","319","BA9C69","","E6E0D2","","carousel","1","3"
"Duster","319","BA9C69","","E6E0D2","","carousel","2","2"
"Duster","319","BA9C69","","DBD4BF","","carousel","2","3"
"Duster","319","BA9C69","","827462","","carousel","3","2"
"Duster","319","BA9C69","","E9D0A3","","carousel","3","3"
"Duster","319","BA9C69","","D9C8BA","","carousel","4","2"
"Duster","319","BA9C69","","A36E4C","","carousel","4","3"
"Duster","319","BA9C69","","A36E4C","","carousel","5","2"
"Duster","319","BA9C69","","7E775B","","carousel","5","3"
"Sap Green","199","747C51","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Sap Green","199","747C51","","E3DCC7","","carousel","0","2"
"Sap Green","199","747C51","","C7BFAB","","carousel","0","3"
"Sap Green","199","747C51","","CFCBC4","","carousel","1","2"
"Sap Green","199","747C51","","E4E2DC","","carousel","1","3"
"Sap Green","199","747C51","","CFC1AD","","carousel","2","2"
"Sap Green","199","747C51","","706556","","carousel","2","3"
"Sap Green","199","747C51","","CF5E3E","","carousel","3","2"
"Sap Green","199","747C51","","6A8FB2","","carousel","3","3"
"Sap Green","199","747C51","","676A49","","carousel","4","2"
"Sap Green","199","747C51","","EAD4C6","","carousel","4","3"
"Sap Green","199","747C51","","E9E7D8","","carousel","5","2"
"Sap Green","199","747C51","","BAB7A1","","carousel","5","3"
"Sap Green","199","747C51","","DFE6EA","","carousel","6","2"
"Sap Green","199","747C51","","ECEBE9","","carousel","6","3"
"Broccoli Brown","198","827462","Stirabout","","https://www.farrow-ball.com/paint/stirabout","complementary_white","",""
"Broccoli Brown","198","827462","","D9C0AE","","carousel","0","2"
"Broccoli Brown","198","827462","","878F81","","carousel","0","3"
"Broccoli Brown","198","827462","","CFC1AD","","carousel","1","2"
"Broccoli Brown","198","827462","","B3A28E","","carousel","1","3"
"Broccoli Brown","198","827462","","D9CFC2","","carousel","2","2"
"Broccoli Brown","198","827462","","EAE1D3","","carousel","2","3"
"Broccoli Brown","198","827462","","4C5C4A","","carousel","3","2"
"Broccoli Brown","198","827462","","464D4A","","carousel","3","3"
"Broccoli Brown","198","827462","","EAE1D3","","carousel","4","2"
"Broccoli Brown","198","827462","","DBCFBB","","carousel","4","3"
"Broccoli Brown","198","827462","","D9C8BA","","carousel","5","2"
"Broccoli Brown","198","827462","","878F81","","carousel","5","3"
"Broccoli Brown","198","827462","","BA9C69","","carousel","6","2"
"Broccoli Brown","198","827462","","E9D0A3","","carousel","6","3"
"Etruscan Red","","805348","Joa's White","","https://www.farrow-ball.com/paint/joas-white","complementary_white","",""
"Etruscan Red","","805348","","D6A686","","carousel","0","2"
"Etruscan Red","","805348","","DFCDA6","","carousel","0","3"
"Etruscan Red","","805348","","CFC1AD","","carousel","1","2"
"Etruscan Red","","805348","","EAE1D3","","carousel","1","3"
"Etruscan Red","","805348","","A09C97","","carousel","2","2"
"Etruscan Red","","805348","","87847F","","carousel","2","3"
"Etruscan Red","","805348","","C1B2A2","","carousel","3","2"
"Etruscan Red","","805348","","4F4A4A","","carousel","3","3"
"Etruscan Red","","805348","","BA9C69","","carousel","4","2"
"Etruscan Red","","805348","","5C594B","","carousel","4","3"
"Wevet","273","ECEBE9","Cornforth White","","https://www.farrow-ball.com/paint/cornforth-white","complementary_white","",""
"Wevet","273","ECEBE9","","D8D6CF","","carousel","0","2"
"Wevet","273","ECEBE9","","C0BCB3","","carousel","0","3"
"Wevet","273","ECEBE9","","D8D6CF","","carousel","1","2"
"Wevet","273","ECEBE9","","E4E2DC","","carousel","1","3"
"Wevet","273","ECEBE9","","87847F","","carousel","2","2"
"Wevet","273","ECEBE9","","3F4D57","","carousel","2","3"
"All White","2005","F6F6F2","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"All White","2005","F6F6F2","","3D3C3C","","carousel","0","2"
"All White","2005","F6F6F2","","87847F","","carousel","0","3"
"All White","2005","F6F6F2","","D8D6CF","","carousel","1","2"
"All White","2005","F6F6F2","","CFCBC4","","carousel","1","3"
"All White","2005","F6F6F2","","DBDBDA","","carousel","2","2"
"All White","2005","F6F6F2","","E4DFDC","","carousel","2","3"
"Ammonite","274","D8D6CF","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Ammonite","274","D8D6CF","","C0BCB3","","carousel","0","2"
"Ammonite","274","D8D6CF","","87847F","","carousel","0","3"
"Ammonite","274","D8D6CF","","E4E2DC","","carousel","1","2"
"Ammonite","274","D8D6CF","","CFCBC4","","carousel","1","3"
"Ammonite","274","D8D6CF","","F6F6F2","","carousel","2","2"
"Ammonite","274","D8D6CF","","ECEBE9","","carousel","2","3"
"Blackened","2011","DBDBDA","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Blackened","2011","DBDBDA","","606565","","carousel","0","2"
"Blackened","2011","DBDBDA","","8C8E8D","","carousel","0","3"
"Blackened","2011","DBDBDA","","C3C1BB","","carousel","1","2"
"Blackened","2011","DBDBDA","","D4D4D2","","carousel","1","3"
"Blackened","2011","DBDBDA","","F6F6F2","","carousel","2","2"
"Blackened","2011","DBDBDA","","505456","","carousel","2","3"
"Cornforth White","228","CFCBC4","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Cornforth White","228","CFCBC4","","ECEBE9","","carousel","0","2"
"Cornforth White","228","CFCBC4","","D8D6CF","","carousel","0","3"
"Cornforth White","228","CFCBC4","","C0BCB3","","carousel","1","2"
"Cornforth White","228","CFCBC4","","87847F","","carousel","1","3"
"Cornforth White","228","CFCBC4","","F6F6F2","","carousel","2","2"
"Cornforth White","228","CFCBC4","","E4E2DC","","carousel","2","3"
"Dimpse","277","D4D4D2","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Dimpse","277","D4D4D2","","C3C1BB","","carousel","0","2"
"Dimpse","277","D4D4D2","","9EA09D","","carousel","0","3"
"Dimpse","277","D4D4D2","","8C8E8D","","carousel","1","2"
"Dimpse","277","D4D4D2","","5C6576","","carousel","1","3"
"Dimpse","277","D4D4D2","","F6F6F2","","carousel","2","2"
"Dimpse","277","D4D4D2","","DBDBDA","","carousel","2","3"
"Purbeck Stone","275","C0BCB3","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Purbeck Stone","275","C0BCB3","","D8D6CF","","carousel","0","2"
"Purbeck Stone","275","C0BCB3","","CFCBC4","","carousel","0","3"
"Purbeck Stone","275","C0BCB3","","4A5B6B","","carousel","1","2"
"Purbeck Stone","275","C0BCB3","","87847F","","carousel","1","3"
"Purbeck Stone","275","C0BCB3","","E4E2DC","","carousel","2","2"
"Purbeck Stone","275","C0BCB3","","ECEBE9","","carousel","2","3"
"Pavilion Gray","242","C3C1BB","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Pavilion Gray","242","C3C1BB","","606565","","carousel","0","2"
"Pavilion Gray","242","C3C1BB","","45494C","","carousel","0","3"
"Pavilion Gray","242","C3C1BB","","ECEBE9","","carousel","1","2"
"Pavilion Gray","242","C3C1BB","","D4D4D2","","carousel","1","3"
"Pavilion Gray","242","C3C1BB","","DBDBDA","","carousel","2","2"
"Pavilion Gray","242","C3C1BB","","E4E2DC","","carousel","2","3"
"Strong White","2001","E4E2DC","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Strong White","2001","E4E2DC","","ECEBE9","","carousel","0","2"
"Strong White","2001","E4E2DC","","F6F6F2","","carousel","0","3"
"Strong White","2001","E4E2DC","","C0BCB3","","carousel","1","2"
"Strong White","2001","E4E2DC","","87847F","","carousel","1","3"
"Strong White","2001","E4E2DC","","5C6576","","carousel","2","2"
"Strong White","2001","E4E2DC","","A75346","","carousel","2","3"
"School House White","291","E3DED0","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"School House White","291","E3DED0","","D5CFC0","","carousel","0","2"
"School House White","291","E3DED0","","C5BDAC","","carousel","0","3"
"School House White","291","E3DED0","","F4F2E7","","carousel","1","2"
"School House White","291","E3DED0","","DCD7C8","","carousel","1","3"
"School House White","291","E3DED0","","BEC1B3","","carousel","2","2"
"School House White","291","E3DED0","","AEB2A4","","carousel","2","3"
"Skimming Stone","241","DBD5CA","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Skimming Stone","241","DBD5CA","","C7BEB3","","carousel","0","2"
"Skimming Stone","241","DBD5CA","","B7AFA9","","carousel","0","3"
"Skimming Stone","241","DBD5CA","","F4F2E7","","carousel","1","2"
"Skimming Stone","241","DBD5CA","","E4E2DC","","carousel","1","3"
"Skimming Stone","241","DBD5CA","","C9C7CD","","carousel","2","2"
"Skimming Stone","241","DBD5CA","","53454F","","carousel","2","3"
"Shadow White","282","DCD7C8","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Shadow White","282","DCD7C8","","AEB2A4","","carousel","0","2"
"Shadow White","282","DCD7C8","","9A9F94","","carousel","0","3"
"Shadow White","282","DCD7C8","","D5CFC0","","carousel","1","2"
"Shadow White","282","DCD7C8","","E3DED0","","carousel","1","3"
"Shadow White","282","DCD7C8","","CACCC0","","carousel","2","3"
"Elephant's Breath","229","C7BEB3","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Elephant's Breath","229","C7BEB3","","DBD5CA","","carousel","0","2"
"Elephant's Breath","229","C7BEB3","","B7AFA9","","carousel","0","3"
"Elephant's Breath","229","C7BEB3","","736660","","carousel","1","2"
"Elephant's Breath","229","C7BEB3","","9A9087","","carousel","1","3"
"Elephant's Breath","229","C7BEB3","","F6F6F2","","carousel","2","2"
"Elephant's Breath","229","C7BEB3","","E4E2DC","","carousel","2","3"
"Shaded White","201","D5CFC0","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Shaded White","201","D5CFC0","","C9BFAB","","carousel","0","2"
"Shaded White","201","D5CFC0","","AFA592","","carousel","0","3"
"Shaded White","201","D5CFC0","","BEC1B3","","carousel","1","2"
"Shaded White","201","D5CFC0","","9A9F94","","carousel","1","3"
"Shaded White","201","D5CFC0","","F3EFE3","","carousel","2","2"
"Shaded White","201","D5CFC0","","E6E0D2","","carousel","2","3"
"Dove Tale","267","B7AFA9","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Dove Tale","267","B7AFA9","","C7BEB3","","carousel","0","2"
"Dove Tale","267","B7AFA9","","DBD5CA","","carousel","0","3"
"Dove Tale","267","B7AFA9","","9A9087","","carousel","1","2"
"Dove Tale","267","B7AFA9","","736660","","carousel","1","3"
"Dove Tale","267","B7AFA9","","E4E2DC","","carousel","2","2"
"Dove Tale","267","B7AFA9","","F4F2E7","","carousel","2","3"
"Drop Cloth","283","C5BDAC","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Drop Cloth","283","C5BDAC","","AFA592","","carousel","0","2"
"Drop Cloth","283","C5BDAC","","AEB2A4","","carousel","0","3"
"Drop Cloth","283","C5BDAC","","9C9F89","","carousel","1","2"
"Drop Cloth","283","C5BDAC","","B7BAA4","","carousel","1","3"
"Drop Cloth","283","C5BDAC","","D5CFC0","","carousel","2","2"
"Drop Cloth","283","C5BDAC","","DCD7C8","","carousel","2","3"
"Pointing","2003","F3EFE3","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Pointing","2003","F3EFE3","","EAD4C6","","carousel","0","2"
"Pointing","2003","F3EFE3","","D9C0AE","","carousel","0","3"
"Pointing","2003","F3EFE3","","D9CFC2","","carousel","1","2"
"Pointing","2003","F3EFE3","","C1B2A2","","carousel","1","3"
"Pointing","2003","F3EFE3","","F6F6F2","","carousel","2","2"
"Pointing","2003","F3EFE3","","F4F2E7","","carousel","2","3"
"Slipper Satin","2004","E6E0D2","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Slipper Satin","2004","E6E0D2","","DBD4BF","","carousel","0","2"
"Slipper Satin","2004","E6E0D2","","C7BFAB","","carousel","0","3"
"Slipper Satin","2004","E6E0D2","","AFA592","","carousel","1","2"
"Slipper Satin","2004","E6E0D2","","958975","","carousel","1","3"
"Slipper Satin","2004","E6E0D2","","F3EFE3","","carousel","2","2"
"Slipper Satin","2004","E6E0D2","","F4F2E7","","carousel","2","3"
"Dimity","2008","EAE1D3","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Dimity","2008","EAE1D3","","BF7B69","","carousel","0","2"
"Dimity","2008","EAE1D3","","B3A28E","","carousel","0","3"
"Dimity","2008","EAE1D3","","DBCFBB","","carousel","1","2"
"Dimity","2008","EAE1D3","","CFC1AD","","carousel","1","3"
"Dimity","2008","EAE1D3","","F3EFE3","","carousel","2","2"
"Dimity","2008","EAE1D3","","F6F6F2","","carousel","2","3"
"Lime White","","E3DCC7","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Lime White","","E3DCC7","","DBD4BF","","carousel","0","2"
"Lime White","","E3DCC7","","C7BFAB","","carousel","0","3"
"Lime White","","E3DCC7","","AFA592","","carousel","1","2"
"Lime White","","E3DCC7","","958975","","carousel","1","3"
"Lime White","","E3DCC7","","F3EFE3","","carousel","2","2"
"Lime White","","E3DCC7","","E6E0D2","","carousel","2","3"
"Joa's White","226","DBCFBB","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Joa's White","226","DBCFBB","","736660","","carousel","0","2"
"Joa's White","226","DBCFBB","","53454F","","carousel","0","3"
"Joa's White","226","DBCFBB","","CFC1AD","","carousel","1","2"
"Joa's White","226","DBCFBB","","D6C5B0","","carousel","1","3"
"Joa's White","226","DBCFBB","","EAE1D3","","carousel","2","2"
"Joa's White","226","DBCFBB","","F3EFE3","","carousel","2","3"
"Off-White","","DBD4BF","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Off-White","","DBD4BF","","E3DCC7","","carousel","0","2"
"Off-White","","DBD4BF","","C7BFAB","","carousel","0","3"
"Off-White","","DBD4BF","","AFA592","","carousel","1","2"
"Off-White","","DBD4BF","","958975","","carousel","1","3"
"Off-White","","DBD4BF","","AEB2A4","","carousel","2","2"
"Off-White","","DBD4BF","","9A9F94","","carousel","2","3"
"Oxford Stone","264","CFC1AD","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Oxford Stone","264","CFC1AD","","DBCFBB","","carousel","0","2"
"Oxford Stone","264","CFC1AD","","B3A28E","","carousel","0","3"
"Oxford Stone","264","CFC1AD","","9A9087","","carousel","1","2"
"Oxford Stone","264","CFC1AD","","736660","","carousel","1","3"
"Oxford Stone","264","CFC1AD","","EAE1D3","","carousel","2","2"
"Oxford Stone","264","CFC1AD","","F3EFE3","","carousel","2","3"
"Old White","","C7BFAB","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Old White","","C7BFAB","","E3DCC7","","carousel","0","2"
"Old White","","C7BFAB","","DBD4BF","","carousel","0","3"
"Old White","","C7BFAB","","AFA592","","carousel","1","2"
"Old White","","C7BFAB","","958975","","carousel","1","3"
"Wimborne White","239","F4F2E7","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"Wimborne White","239","F4F2E7","","C6C0AA","","carousel","0","2"
"Wimborne White","239","F4F2E7","","E3DCC7","","carousel","0","3"
"Wimborne White","239","F4F2E7","","EAD4C6","","carousel","1","2"
"Wimborne White","239","F4F2E7","","D9C0AE","","carousel","1","3"
"Wimborne White","239","F4F2E7","","D5DAD1","","carousel","2","2"
"Wimborne White","239","F4F2E7","","4A5B6B","","carousel","2","3"
"Stirabout","300","D9CFC2","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Stirabout","300","D9CFC2","","DBCFBB","","carousel","0","2"
"Stirabout","300","D9CFC2","","B3A28E","","carousel","0","3"
"Stirabout","300","D9CFC2","","C1B2A2","","carousel","1","2"
"Stirabout","300","D9CFC2","","EAE1D3","","carousel","1","3"
"Stirabout","300","D9CFC2","","F3EFE3","","carousel","2","2"
"Stirabout","300","D9CFC2","","F4F2E7","","carousel","2","3"
"James White","2010","E9E7D8","All White","","https://www.farrow-ball.com/paint/all-white","complementary_white","",""
"James White","2010","E9E7D8","","E3DCC7","","carousel","0","2"
"James White","2010","E9E7D8","","DBD4BF","","carousel","0","3"
"James White","2010","E9E7D8","","B7BAA4","","carousel","1","2"
"James White","2010","E9E7D8","","9C9F89","","carousel","1","3"
"James White","2010","E9E7D8","","8C8C7A","","carousel","2","2"
"James White","2010","E9E7D8","","B0AF9B","","carousel","2","3"
"Jitney","293","C1B2A2","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Jitney","293","C1B2A2","","B5BBB4","","carousel","0","2"
"Jitney","293","C1B2A2","","B7BAA4","","carousel","0","3"
"Jitney","293","C1B2A2","","BF7B69","","carousel","1","2"
"Jitney","293","C1B2A2","","878F81","","carousel","1","3"
"Jitney","293","C1B2A2","","F4F2E7","","carousel","2","2"
"Jitney","293","C1B2A2","","D9CFC2","","carousel","2","3"
"White Tie","2002","EFE9D8","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"White Tie","2002","EFE9D8","","EFE6CF","","carousel","0","2"
"White Tie","2002","EFE9D8","","E2D5BC","","carousel","0","3"
"White Tie","2002","EFE9D8","","E9D8B4","","carousel","1","2"
"White Tie","2002","EFE9D8","","E9D0A3","","carousel","1","3"
"White Tie","2002","EFE9D8","","F4F2E7","","carousel","2","2"
"White Tie","2002","EFE9D8","","F6F6F2","","carousel","2","3"
"London Stone","","B3A28E","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"London Stone","","B3A28E","","9B594F","","carousel","0","2"
"London Stone","","B3A28E","","3F4D57","","carousel","0","3"
"London Stone","","B3A28E","","DBCFBB","","carousel","1","2"
"London Stone","","B3A28E","","CFC1AD","","carousel","1","3"
"London Stone","","B3A28E","","F3EFE3","","carousel","2","2"
"London Stone","","B3A28E","","EAE1D3","","carousel","2","3"
"New White","","EFE6CF","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"New White","","EFE6CF","","D8CBAE","","carousel","0","2"
"New White","","EFE6CF","","D1C19F","","carousel","0","3"
"New White","","EFE6CF","","427F83","","carousel","1","2"
"New White","","EFE6CF","","C59C5D","","carousel","1","3"
"New White","","EFE6CF","","EFE9D8","","carousel","2","2"
"New White","","EFE6CF","","E2D5BC","","carousel","2","3"
"Dead Salmon","","B19C8D","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Dead Salmon","","B19C8D","","524847","","carousel","0","2"
"Dead Salmon","","B19C8D","","DBCFBB","","carousel","0","3"
"Dead Salmon","","B19C8D","","5E4449","","carousel","1","2"
"Dead Salmon","","B19C8D","","736660","","carousel","1","3"
"Dead Salmon","","B19C8D","","DBCFBB","","carousel","2","2"
"Dead Salmon","","B19C8D","","D6C5B0","","carousel","2","3"
"Matchstick","2013","E2D5BC","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Matchstick","2013","E2D5BC","","D8CBAE","","carousel","0","2"
"Matchstick","2013","E2D5BC","","D1C19F","","carousel","0","3"
"Matchstick","2013","E2D5BC","","AFA592","","carousel","1","2"
"Matchstick","2013","E2D5BC","","958975","","carousel","1","3"
"Matchstick","2013","E2D5BC","","EFE9D8","","carousel","2","2"
"Matchstick","2013","E2D5BC","","EFE6CF","","carousel","2","3"
"Stony Ground","211","C9BFAB","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Stony Ground","211","C9BFAB","","958975","","carousel","0","2"
"Stony Ground","211","C9BFAB","","AFA592","","carousel","0","3"
"Stony Ground","211","C9BFAB","","AEB2A4","","carousel","1","2"
"Stony Ground","211","C9BFAB","","BEC1B3","","carousel","1","3"
"Stony Ground","211","C9BFAB","","D5CFC0","","carousel","2","2"
"Stony Ground","211","C9BFAB","","E3DED0","","carousel","2","3"
"String","","D8CBAE","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"String","","D8CBAE","","464D4A","","carousel","0","2"
"String","","D8CBAE","","878F81","","carousel","0","3"
"String","","D8CBAE","","EFE9D8","","carousel","1","2"
"String","","D8CBAE","","EFE6CF","","carousel","1","3"
"String","","D8CBAE","","E2D5BC","","carousel","2","2"
"String","","D8CBAE","","D1C19F","","carousel","2","3"
"Light Gray","","AFA592","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Light Gray","","AFA592","","DBD4BF","","carousel","0","2"
"Light Gray","","AFA592","","C7BFAB","","carousel","0","3"
"Light Gray","","AFA592","","6F7B71","","carousel","1","2"
"Light Gray","","AFA592","","4A5B6B","","carousel","1","3"
"Light Gray","","AFA592","","E6E0D2","","carousel","2","2"
"Light Gray","","AFA592","","E3DCC7","","carousel","2","3"
"Cord","","D1C19F","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Cord","","D1C19F","","75866C","","carousel","0","2"
"Cord","","D1C19F","","4F4A4A","","carousel","0","3"
"Cord","","D1C19F","","EFE9D8","","carousel","1","2"
"Cord","","D1C19F","","EFE6CF","","carousel","1","3"
"Cord","","D1C19F","","E2D5BC","","carousel","2","2"
"Cord","","D1C19F","","D8CBAE","","carousel","2","3"
