id,name,hex6,url,lrv,r,g,b,hex6_detail,description
M144,Puppy Paws,EED9C8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/puppy-paws-m144,72.022,238,217,200,EED9C8,
T560,Vanilla Pudding,E8DBBF,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/vanilla-pudding-t560,71.705,232,219,191,E8DBBF,
7003-1,Parlour Taupe,DBCEBC,https://www.valspar.com/en/colors/browse-colors/lowes/white/parlour-taupe-7003-1,62.767,219,206,188,DBCEBC,
V133-1,Gentle Slumber,E9DAC9,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/gentle-slumber-v133-1,71.617,233,218,201,E9DAC9,
2008-10C,Riviera Dune,EBE0D4,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/riviera-dune-2008-10c,75.797,235,224,212,EBE0D4,
T568,Buttermilk,E9DAC1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/buttermilk-t568,71.487,233,218,193,E9DAC1,
8004-16A,Sahara Dust,EFDFCB,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/sahara-dust-8004-16a,76.0,239,223,203,EFDFCB,
V166,Biscuit Crumbs,E9DAC7,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/biscuit-crumbs-v166,71.616,233,218,199,E9DAC7,
8004-10A,Je M'Apelle Missy,ECDFD5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/je-mapelle-missy-8004-10a,75.0,236,223,213,ECDFD5,
6002-1A,Gilded Linen,E2DFD5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/gilded-linen-6002-1a,73.838,226,223,213,E2DFD5,
V127-1,Mind of Her Own,E1DBDA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/mind-of-her-own-v127-1,71.463,225,219,218,E1DBDA,
2004-10C,Balance,E8DDD0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/balance-2004-10c,73.561,232,221,208,E8DDD0,
V089-1,Fuzzy Scruff,EED9BC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/fuzzy-scruff-v089-1,71.445,238,217,188,EED9BC,
M342,Angora Whisper,DFDCCC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/angora-whisper-m342,71.34,223,220,204,DFDCCC,
7001-9,Ballroom Belle,E4DED7,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ballroom-belle-7001-9,73.622,228,222,215,E4DED7,
V132-1,Cappuccino Foam,E5D9CC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cappuccino-foam-v132-1,70.858,229,217,204,E5D9CC,
T670,Bare Market,E0DAC9,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/bare-market-t670,70.43,224,218,201,E0DAC9,
6005-1A,Asiago,E3DCD0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/asiago-6005-1a,72.324,227,220,208,E3DCD0,
2005-10C,Bungalow White,E9DCD2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/bungalow-white-2005-10c,73.336,233,220,210,E9DCD2,
V128-1,Nana's Pearls,E6D5D0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/nanas-pearls-v128-1,69.0,230,213,208,E6D5D0,
V129-1,Romantic White,E0D6CE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/romantic-white-v129-1,68.686,224,214,206,E0D6CE,
1001-10C,March Breeze,E3D9CF,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/march-breeze-1001-10c,70.66,227,217,207,E3D9CF,
6008-3A,Daybreak,E5DBC5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/daybreak-6008-3a,71.159,229,219,197,E5DBC5,
V126-1,Orchid Blush,DFD5D3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/orchid-blush-v126-1,68.08,223,213,211,DFD5D3,
8004-10B,Farm-Fresh Eggs,EBD8CC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/farm-fresh-eggs-8004-10b,71.0,235,216,204,EBD8CC,
P088,Mellow Moment,F4D1A4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/mellow-moment-p088,67.434,244,209,164,F4D1A4,
8005-4A,Quiet Interlude,E0DBD2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/quiet-interlude-8005-4a,71.0,224,219,210,E0DBD2,
T529,Shifting Sands,EAD0A4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/shifting-sands-t529,65.509,234,208,164,EAD0A4,
T527,Chestnut Dressing,EFCEAA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/chestnut-dressing-t527,65.414,239,206,170,EFCEAA,
8005-9A,Cappuccino Foam,E5D9CC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/cappuccino-foam-8005-9a,71.0,229,217,204,E5D9CC,
8004-12A,Safari Map,E8D7C8,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/safari-map-8004-12a,70.0,232,215,200,E8D7C8,
8005-2A,Slush,DED9D0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/slush-8005-2a,70.0,222,217,208,DED9D0,
V094-1,Quill,DED2BB,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/quill-v094-1,65.312,222,210,187,DED2BB,
T525,Library Card,EBCEB3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/library-card-t525,65.221,235,206,179,EBCEB3,
T548,Sand Sculpture,E9D0AE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/sand-sculpture-t548,65.271,233,208,174,E9D0AE,
2006-10C,Vanilla Steam,E0D8CF,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/vanilla-steam-2006-10c,69.322,224,216,207,E0D8CF,
M138,So Close,E4D1AC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/so-close-m138,65.039,228,209,172,E4D1AC,
3004-10C,Lovely Bluff,E6D5BE,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/lovely-bluff-3004-10c,68.321,230,213,190,E6D5BE,
3008-10B,Light Raffia,E1D6C4,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/light-raffia-3008-10b,68.352,225,214,196,E1D6C4,
T536,Baguette,E6CFB6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/baguette-t536,64.971,230,207,182,E6CFB6,
6003-1A,September Fog,DDD6C9,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/september-fog-6003-1a,67.848,221,214,201,DDD6C9,
T538,Oberon on the Beach,ECCEA7,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/oberon-on-the-beach-t538,64.926,236,206,167,ECCEA7,
V134-1,Vanderbilt Beach,DDD1BD,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/vanderbilt-beach-v134-1,64.86,221,209,189,DDD1BD,
8004-16B,Tanglewood Park,E8D4BC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/tanglewood-park-8004-16b,68.0,232,212,188,E8D4BC,
V091-1,Pure Almond,E3D0B0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/pure-almond-v091-1,64.637,227,208,176,E3D0B0,
V085-2,Cinnamon Foam,F0CCAC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cinnamon-foam-v085-2,64.614,240,204,172,F0CCAC,
1004-10C,Ancestral Haze,E0D3CE,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ancestral-haze-1004-10c,66.819,224,211,206,E0D3CE,
1002-10C,Warm Fog,DED2CA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/warm-fog-1002-10c,66.018,222,210,202,DED2CA,
M109,Luscious Latte,DFD1B6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/luscious-latte-m109,64.488,223,209,182,DFD1B6,
T557,Palest Satin,DED0BC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/palest-satin-t557,64.36,222,208,188,DED0BC,
6006-1A,Warm Putty,DAD2C5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/warm-putty-6006-1a,64.797,218,210,197,DAD2C5,
T540,Light Bamboo,E0D0B0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/light-bamboo-t540,64.334,224,208,176,E0D0B0,
8004-10C,Marshmallow Cocoa,E2CEC2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/marshmallow-cocoa-8004-10c,64.0,226,206,194,E2CEC2,
V087-2,Group Hug,E7CDB7,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/group-hug-v087-2,64.296,231,205,183,E7CDB7,
2003-10C,Champagne Glee,E0CEC5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/champagne-glee-2003-10c,63.864,224,206,197,E0CEC5,
V090-2,Touch of Tan,E4CEB1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/touch-of-tan-v090-2,64.09,228,206,177,E4CEB1,
8005-5A,Gentle Shadows,DACFC0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/gentle-shadows-8005-5a,64.0,218,207,192,DACFC0,
T566,Woolen Sox,E1CFB8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/woolen-sox-t566,63.993,225,207,184,E1CFB8,
8005-7B,Aged Parchment,DDCFB9,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/aged-parchment-8005-7b,64.0,221,207,185,DDCFB9,
3001-10C,Tagsale Linen,E1CDBC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/tagsale-linen-3001-10c,63.064,225,205,188,E1CDBC,
M244,Barest Celadon,D5D2C0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/barest-celadon-m244,63.959,213,210,192,D5D2C0,
T564,Misty Mink,E0CEC3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/misty-mink-t564,63.916,224,206,195,E0CEC3,
8004-13B,Wisp of Cocoa,DECDBC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/wisp-of-cocoa-8004-13b,63.0,222,205,188,DECDBC,
8005-2B,Moon Shot,D4CFC7,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/moon-shot-8005-2b,63.0,212,207,199,D4CFC7,
T650,Understated,D8D1BA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/understated-t650,63.901,216,209,186,D8D1BA,
1001-10B,March Ice,D8CCC5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/march-ice-1001-10b,62.059,216,204,197,D8CCC5,
T535,Elafonisi Beach,E2CEBB,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/elafonisi-beach-t535,63.894,226,206,187,E2CEBB,
T526,Hagar Shores,E9CDAF,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/hagar-shores-t526,63.842,233,205,175,E9CDAF,
T555,Perfect Crust,DAD0C1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/perfect-crust-t555,63.764,218,208,193,DAD0C1,
8004-7A,Dusky Morn,D7CDC6,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dusky-morn-8004-7a,62.0,215,205,198,D7CDC6,
V084-2,Fresh-Baked,E7CCBA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/fresh-baked-v084-2,63.623,231,204,186,E7CCBA,
8004-9B,Rabbit's Foot,DACDC2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/rabbits-foot-8004-9b,62.0,218,205,194,DACDC2,
3007-10C,Rattan Basket,DACCB7,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/rattan-basket-3007-10c,61.449,218,204,183,DACCB7,
V178,Fossil White,E0CEB6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/fossil-white-v178,63.578,224,206,182,E0CEB6,
V135-1,Gentle Shadows,DACFC0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/gentle-shadows-v135-1,63.522,218,207,192,DACFC0,
5008-1B,Bay Sands,D0CBBD,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/bay-sands-5008-1b,59.826,208,203,189,D0CBBD,
M151,Wisp of Cocoa,DECDBC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/wisp-of-cocoa-m151,62.612,222,205,188,DECDBC,
V129-2,Rabbit's Foot,DACDC2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/rabbits-foot-v129-2,62.357,218,205,194,DACDC2,
6008-3B,Dakota Trail,D9C9AB,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dakota-trail-6008-3b,59.57,217,201,171,D9C9AB,
7007-24,Heritage Gray,D1CBC1,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/heritage-gray-7007-24,60.0,209,203,193,D1CBC1,
6005-1B,Villa Grey,D0C9BA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/villa-grey-6005-1b,58.611,208,201,186,D0C9BA,
V127-2,Dusk in the Valley,D4CDCB,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/dusk-in-the-valley-v127-2,61.748,212,205,203,D4CDCB,
V133-2,Manilla Rope,DCCCBB,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/manilla-rope-v133-2,61.744,220,204,187,DCCCBB,
V128-2,Pink Chantilly,DDCAC6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/pink-chantilly-v128-2,61.727,221,202,198,DDCAC6,
2004-10B,Sand Storm,D5C5B9,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/sand-storm-2004-10b,57.656,213,197,185,D5C5B9,
3002-10B,Wheat Toast,DEC5A7,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/wheat-toast-3002-10b,58.171,222,197,167,DEC5A7,
V092-2,Oats and Honey,EAC892,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/oats-and-honey-v092-2,60.837,234,200,146,EAC892,
V130-1,Basket of Bobbins,D3CDC6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/basket-of-bobbins-v130-1,61.435,211,205,198,D3CDC6,
8004-14C,Vanilla Iced Coffee,DAC1AA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/vanilla-iced-coffee-8004-14c,56.0,218,193,170,DAC1AA,
8005-7C,Beach Dune,D4C3AC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/beach-dune-8005-7c,56.0,212,195,172,D4C3AC,
V093-2,Golden Retriever,E0C59B,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/golden-retriever-v093-2,58.271,224,197,155,E0C59B,
8005-8B,Perfect Backdrop,D1C4B6,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/perfect-backdrop-8005-8b,56.0,209,196,182,D1C4B6,
M118,Café Au Lait,DBC6A8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cafe-au-lait-m118,58.007,219,198,168,DBC6A8,
M156,Dune View,E6C298,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/dune-view-m156,57.8,230,194,152,E6C298,
V091-2,Painted Ash,E1C49B,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/painted-ash-v091-2,57.692,225,196,155,E1C49B,
2003-10B,Badlands Taupe,D7C0B6,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/badlands-taupe-2003-10b,55.474,215,192,182,D7C0B6,
V086-2,So Baja,E3C2A3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/so-baja-v086-2,57.586,227,194,163,E3C2A3,
8004-7B,Boardwalk Sashay,CFC0B6,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/boardwalk-sashay-8004-7b,55.0,207,192,182,CFC0B6,
T680,Chopped Almonds,CFC6AF,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/chopped-almonds-t680,56.848,207,198,175,CFC6AF,
8005-10C,Windmill,CDC2BA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/windmill-8005-10c,55.0,205,194,186,CDC2BA,
V089-2,Spiced Latte,E1C19E,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/spiced-latte-v089-2,56.802,225,193,158,E1C19E,
8005-5B,Soft Pelican,CDC2B2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soft-pelican-8005-5b,55.0,205,194,178,CDC2B2,
V147-1,Sheepskin Rug,D1C5B0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/sheepskin-rug-v147-1,56.397,209,197,176,D1C5B0,
P016,Turbo Tan,DBC2A0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/turbo-tan-p016,56.361,219,194,160,DBC2A0,
8004-16C,Mish Mosh,D6BEA1,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/mish-mosh-8004-16c,54.0,214,190,161,D6BEA1,
V146-2,Rippling Stone,CCC6B4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/rippling-stone-v146-2,56.32,204,198,180,CCC6B4,
8005-9B,Cookie Dough,D1C0B0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/cookie-dough-8005-9b,54.0,209,192,176,D1C0B0,
V094-2,Garden Rain,D4C4A4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/garden-rain-v094-2,56.043,212,196,164,D4C4A4,
3007-10B,Country Charm,D1BEA1,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/country-charm-3007-10b,53.048,209,190,161,D1BEA1,
P084,Vanilla Iced Coffee,DAC1AA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/vanilla-iced-coffee-p084,56.032,218,193,170,DAC1AA,
3001-10B,Milk Toast,D6BBA6,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/milk-toast-3001-10b,52.618,214,187,166,D6BBA6,
T576,Cocoa Dust,D5C2AE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cocoa-dust-t576,56.022,213,194,174,D5C2AE,
2005-10B,Dust Bunny,CCB9AC,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dust-bunny-2005-10b,50.707,204,185,172,CCB9AC,
V134-2,Beach Dune,D4C3AC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/beach-dune-v134-2,56.0,212,195,172,D4C3AC,
6008-3C,Epic,CBB995,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/epic-6008-3c,49.649,203,185,149,CBB995,
M116,Crushed Nutmeg,DCC0A3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/crushed-nutmeg-m116,55.819,220,192,163,DCC0A3,
1002-10B,Seagull Beach,C5B6AE,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/seagull-beach-1002-10b,48.38,197,182,174,C5B6AE,
V088-2,Silken Stockings,D9C1A8,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/silken-stockings-v088-2,55.805,217,193,168,D9C1A8,
3002-10A,Warm Buff,D1B390,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/warm-buff-3002-10a,47.75,209,179,144,D1B390,
2008-10A,Mesa Tumbleweed,C7B5A4,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/mesa-tumbleweed-2008-10a,47.909,199,181,164,C7B5A4,
T534,Alpaca Mittens,DAC0B0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/alpaca-mittens-t534,55.693,218,192,176,DAC0B0,
V133-3,Shaggy Dog,D2C2B1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/shaggy-dog-v133-3,55.553,210,194,177,D2C2B1,
3008-10A,Freshly Baked,C6B6A0,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/freshly-baked-3008-10a,48.005,198,182,160,C6B6A0,
T640,Shaken or Stirred?,CBC5AD,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/shaken-or-stirred-t640,55.495,203,197,173,CBC5AD,
6008-1C,Soft Stones,C4B7A2,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soft-stones-6008-1c,48.126,196,183,162,C4B7A2,
5008-1C,Sandy Sage,BCB5A5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/sandy-sage-5008-1c,46.594,188,181,165,BCB5A5,
M302,Ancient Relic,CEC3AE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/ancient-relic-m302,55.343,206,195,174,CEC3AE,
V126-2,Puka Shell,D2C0BE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/puka-shell-v126-2,55.135,210,192,190,D2C0BE,
8004-18C,Hazy Earth,CBB393,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/hazy-earth-8004-18c,47.0,203,179,147,CBB393,
M243,Mushroom Risotto,CEC2B4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/mushroom-risotto-m243,55.095,206,194,180,CEC2B4,
V135-2,Soft Pelican,CDC2B2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/soft-pelican-v135-2,54.921,205,194,178,CDC2B2,
8005-4C,Luxe Gray,BFB6AA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/luxe-gray-8005-4c,47.0,191,182,170,BFB6AA,
8005-5C,Counterpoint,C1B6A5,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/counterpoint-8005-5c,47.0,193,182,165,C1B6A5,
V130-2,Windmill,CDC2BA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/windmill-v130-2,54.867,205,194,186,CDC2BA,
6004-1B,Soulful Grey,B8B4AA,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soulful-grey-6004-1b,45.619,184,180,170,B8B4AA,
T567,Elk Antler,D0C2AE,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/elk-antler-t567,54.847,208,194,174,D0C2AE,
V131-2,Warm Alpaca,D4BFAC,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/warm-alpaca-v131-2,54.436,212,191,172,D4BFAC,
3001-8A,Pale Powder,CDAB92,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/pale-powder-3001-8a,44.063,205,171,146,CDAB92,
V129-3,Boardwalk Sashay,CFC0B6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/boardwalk-sashay-v129-3,54.552,207,192,182,CFC0B6,
V132-2,Cookie Dough,D1C0B0,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cookie-dough-v132-2,54.29,209,192,176,D1C0B0,
8004-17D,Fiddlesticks,C9AA87,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/fiddlesticks-8004-17d,43.0,201,170,135,C9AA87,
6006-1C,Ivory Brown,BAAC9A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ivory-brown-6006-1c,42.188,186,172,154,BAAC9A,
M341,Clay Figurine,C8C2B6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/clay-figurine-m341,54.216,200,194,182,C8C2B6,
V128-3,Cathedral Morning,D1BEBA,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cathedral-morning-v128-3,54.13,209,190,186,D1BEBA,
