code,hex,collection,name,description,lrv,usage,url
DEGR71,#979C9D,New Neutrals,METAVERSE,"Metaverse is a lighter blue gray color and part of our New Neutrals Collection. Inspired by the technological advancements in digital experiences, this cool neutral color inspires modern, hip vibes and is a great choice for industrial color palettes. For those who lean more traditional, Metaverse is also a great choice for walls or cabinetry to create cozy, classic vibes.",,,https://www.dunnedwards.com/colors/browser/degr71/
DEGR72,#979995,New Neutrals,KICK THE CAN,"Kick the Can is a medium shade of neutral gray color and part of our New Neutrals Collection. As a neutral color, Kick the Can is incredibly versatile and is ideal in almost any interior or exterior space. Add depth to millwork by painting it with Kick the Can and pairing with a neutral white for a classic, refined space.",,,https://www.dunnedwards.com/colors/browser/degr72/
DEGR73,#687177,New Neutrals,SLATE GRAY,"Slate Gray is a midtone, mineral shade of blue gray color and part of our New Neutrals Collection. As a cooler toned neutral, Slate Gray is a modern shade that works wonderfully with almost every hue. For a modern color palette, pair Slate Gray with neutrals like beige or sand, then add a brighter color like orange.",,,https://www.dunnedwards.com/colors/browser/degr73/
DEGR74,#878C8C,New Neutrals,WEATHERED GRAY,"Weathered Gray is a lighter shade of misty cool gray color and part of our New Neutrals Collection. With a touch of stormy blue and a hint of cloudy skies, Weathered Gray is a cooler neutral that invites a relaxed atmosphere. Pair with navy, crisp white and sage green for a classic beachside color palette.",,,https://www.dunnedwards.com/colors/browser/degr74/
DEGR75,#A9B1AE,New Neutrals,MISTY SEASCAPE,"Misty Seascape is a light, misty blue gray color and part of our New Neutrals Collection. This nature-inspired, vaporous cool neutral color is a calm and welcoming hue. Pair Misty Seascape with cool white, warm sand and reedy green for a coastal cottage escape color palette.",,,https://www.dunnedwards.com/colors/browser/degr75/
DEGR76,#8F9897,New Neutrals,GUSTAVIAN GRAY,"Gustavian Gray is a lighter shade of cool gray with a touch of blue and green and part of our New Neutrals Collection. Inspired by the Swedish design style developed by Swedish king Gustav and is marked by grayed pastels, lots of whites and creams, painted furniture, clean simple lines, and fabulous lighting. Gustavian Gray is a chameleon-like color that changes depending on the light. Keeping in line with Swedish influences, pair Gustavian Gray with white, cream, pink and sky blue for a refined, yet rustic, color palette.",,,https://www.dunnedwards.com/colors/browser/degr76/
DEGR77,#A3ADB0,New Neutrals,MARINESCAPE,"Marinescape is a leaden sky shade of blue gray color and part of our New Neutrals Collection. Inspired by views of distant seas and harbor scenes through an artistic lens, this cooler neutral is an inviting color choice for any space set for relaxation. Pair Marinescape with reedy greens, warm sand and delphinium violets and pinks for a Maine peninsula harbor-influenced color palette.",,,https://www.dunnedwards.com/colors/browser/degr77/
DEGR78,#B7B4B7,New Neutrals,HELIOTROPE GRAY,"Heliotrope Gray is a misty, silvery lighter shade of gray with a touch of lavender and part of our New Neutrals Collection. Inspired by the perennial-like flower with cluster-like blooms in colors ranging from pinks to lavenders, Heliotrope Gray is an inviting, nostalgic-influenced color that is ideal for spaces of relaxation. Pair this cool neutral color with plum, magenta and warm beige for a historic Victorian-influenced color palette.",,,https://www.dunnedwards.com/colors/browser/degr78/
DEGR79,#9BA0A9,New Neutrals,WINTERFELL,"Winterfell is a lighter shade of cool gray and part of our New Neutrals Collection. Inspired by the literal translation 'winter coat' but more recently by a well known show that depicted the capital of the north known as 'Winterfell.' By whichever influence that suits you, this cool neutral is versatile and ideal for a wide variety of design styles. Pair with warm beige, cool white, and navy for a classic, traditional color palette.",,,https://www.dunnedwards.com/colors/browser/degr79/
DEGR80,#41474C,New Neutrals,CHARRED,"Charred is a deep, soft black color with a touch of blue and part of our New Neutrals Collection. Inspired by the color of wood after a burn scar, the dark, neutral color creates a dramatic impact to any space. Paint Charred on your front door and shutters for a classic, refined exterior statement.",,,https://www.dunnedwards.com/colors/browser/degr80/
DEBN01,#AE947E,New Neutrals,LET'S GET COZY,"Let's Get Cozy is a soft, natural beige color with a hint of red undertone and part of our New Neutrals Collection. Inspired by creating a calm and comfortable atmosphere, Let's Get Cozy is a versatile go-to beige for a wide variety of traditional and modern design styles. Consider Let's Get Cozy with other natural shades to create minimalist look or pair with dusty pastels for a vintage-inspired aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn01/
DEBN02,#B49D87,New Neutrals,WARM EMBRACE,"Warm Embrace is a quiet beige color with a touch of red undertone and part of our New Neutrals Collection. With a nod to a cozy hug and a touch of romance, Warm Embrace promotes a calm atmosphere and is an ideal choice for spaces needing quiet contemplation and reflection. Consider Warm Embrace for cottagecore and vintage-inspired spaces.",,,https://www.dunnedwards.com/colors/browser/debn02/
DEBN03,#8B7366,New Neutrals,ANCIENT GRAIN,"Ancient Grain is an epicurean brown color with a touch of red undertone and part of our New Neutrals Collection. An enveloping brown color inspired by its namesake, Ancient Grain is a grounding, soft brown perfect for reading nooks and bohemian-inspired spaces.",,,https://www.dunnedwards.com/colors/browser/debn03/
DEBN04,#CDB5A6,New Neutrals,HOMESPUN CHARM,"Homespun Charm is a light, quiet beige color with a touch of red undertone and part of our New Neutrals Collection. Inspired by quaint country living and simpler times, Homespun Charm is a comfortable warm, versatile neutral suitable for use in a wide array of traditional and modern design styles. Beachside cottages and cozy cabins are ideal spaces for Homespun Charm.",,,https://www.dunnedwards.com/colors/browser/debn04/
DEBN05,#BBA18C,New Neutrals,BUTTERED CROISSANT,"Buttered Croissant is a velvety light tan color with a touch of yellow undertone and part of our New Neutrals Collection. Inspired by the flaky, buttery morning treat, Buttered Croissant creates a calm atmosphere and is ideal as a whole home color or a quiet retreat.",,,https://www.dunnedwards.com/colors/browser/debn05/
DEBN06,#94796A,New Neutrals,BOOK BINDING,"Book Binding is a midtone beige color with a touch of red undertone and part of our New Neutrals Collection. Inspired by the handcrafted art of binding books, this medium shade of brown creates a thoughtful, serene space and is an ideal color for dining and entertainment spaces to create an earthy backdrop.",,,https://www.dunnedwards.com/colors/browser/debn06/
DEBN07,#4C4346,New Neutrals,FRENCH PRESS COFFEE,"French Press Coffee color is a dense, deep brown color with a touch of red undertone. Lush and saturated, it contains rich notes of fresh roasted coffee beans and is a bold color choice fit for both entertaining and private spaces. For a dark acadamia aesthetic, pair French Press Coffee with other earthy, moody neutrals for a cozy, intimate atmosphere.",,,https://www.dunnedwards.com/colors/browser/debn07/
DEBN08,#BC9981,New Neutrals,CLOUDS IN MY COFFEE,"Clouds in My Coffee is a midtone beige color with a touch of red undertone and part of our New Neutrals Collection. Inspired by the famous lyrics in the song ""You're So Vain"" by Carly Simon, Clouds in My Coffee is a versatile warm neutral ideally suited for spaces seeking comfort and ease in design. Pair Clouds in My Coffee with rustic textures and pottery, rich woods, plants and iron work for a vintage-inspired aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn08/
DEBN09,#C4A898,New Neutrals,DOE EYED,"Doe Eyed is a lush earthy warm neutral color with a touch of pink undertone and part of our New Neutrals Collection. Sunbaked and grounded, Doe Eyed pairs well with other warm neutrals and whites. Create a cottagecore retreat by painting a space Doe Eyed, then accenting with antique brass elements and pastel textiles.",,,https://www.dunnedwards.com/colors/browser/debn09/
DEBN10,#815E54,New Neutrals,ORGANIC COFFEE,"Organic Coffee is a rich, nature-inspired, dark brown color and part of our New Neutrals Collection. With aromatic notes of autumn and fresh walnut, Organic Coffee is a sophisticated color choice ideal for spaces craving bold choices such as dining rooms and entryways. Organic Coffee is also a perfect color choice as an accent for a variety of exterior architectural design styles.",,,https://www.dunnedwards.com/colors/browser/debn10/
DEBN11,#6F514B,New Neutrals,COLD BREW,"Cold Brew is a dark coffee brown color and part of our New Neutrals Collection. A full-bodied color with a touch of cinnamon-red undertone makes Cold Brew a perfect color choice for spaces craving a bit of drama. Create a striking backdrop in a bedroom by pairing Cold Brew with other brighter neutrals to set an elegant, cocoon-like, cozy space.",,,https://www.dunnedwards.com/colors/browser/debn11/
DEBN12,#63544D,New Neutrals,BROWNSTONE,"Brownstone is a dark, sandstone brown color and part of our New Neutrals Collection. Evoking a sense of historic architectural grandeur, Brownstone is an excellent color choice for both traditional and modern spaces. Reminiscent of its namesake, pair Brownstone with other warm neutrals and off-whites for a classic exterior color palette.",,,https://www.dunnedwards.com/colors/browser/debn12/
DEBN13,#463C3D,New Neutrals,BISTRE PIGMENT,"Bistre Pigment is a deep, blackened brown color with a touch of gray and violet and part of our New Neutrals Collection. Referencing the historic color of ink used by Old Masters painters for their drawings, Bistre Pigment is a striking, soot brown ideal for libraries and dens to create cozy vibes and is a perfect backdrop for modern and contemporary artwork.",,,https://www.dunnedwards.com/colors/browser/debn13/
DEBN14,#614F4A,New Neutrals,CAFÉ NOIR,"Café Noir is a sumptuous, deep brown color with a touch of violet and part of our New Neutrals Collection. This roasted, nutty brown color creates a moody, sophisticated vibe for dark academia and bohemian-inspired spaces. Café Noir is also a perfect color to accompany jewel tone hues and crisp whites for a modern, loft aesthetic fit for a collection of contemporary art.",,,https://www.dunnedwards.com/colors/browser/debn14/
DEBN15,#856E6A,New Neutrals,ROSY TAUPE,"Rosy Taupe is a midtone, warm taupe brown color with a touch of red undertone and part of our New Neutrals Collection. This hot mocha spice color looks delightful when paired with soft shell pinks and warm whites for a vintage-inspired aesthetic. Rosy Taupe is also perfect for those spaces that call for a cozy, warm neutral.",,,https://www.dunnedwards.com/colors/browser/debn15/
DEBN16,#806A62,New Neutrals,TRIPLE CHOCOLATE MOUSSE,"Triple Chocolate Mousse is a decadent, midtone brown color with a hint of red and part of our New Neutrals Collection. Rich and chocolatey, Triple Chocolate Mousse creates a velvety backdrop and is an ideal warm neutral color for spaces where you want to create a cozy, enveloping aesthetic such as reading nooks, dens and bedrooms.",,,https://www.dunnedwards.com/colors/browser/debn16/
DEBN17,#8A7067,New Neutrals,LEATHER BOUND,"Leather Bound is a meditative, midtone brown color with a hint of red. Thoughtful and restorative, this warm neutral color sets a contemplative mood as a backdrop hue for vintage-inspired décor and is a perfect choice for libraries filled with Leather Bound journals.",,,https://www.dunnedwards.com/colors/browser/debn17/
DEBN18,#A4887B,New Neutrals,PORCINI MUSHROOM,"Porcini Mushroom is a midtone, earthy, mushroom brown color and part of our New Neutrals Collection. The influence of nature is apparent in this grounding warm neutral color and is ideal in spaces where an indoor-outdoor lifestyle is key. Pair Porcini Mushroom with rustic woods and stone for classic, traditionally elegant design aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn18/
DEBN19,#64473F,New Neutrals,CHICORY COFFEE,"Chicory Coffee is a darkly roasted grounding brown color with a touch of red undertone and part of our New Neutrals Collection. With its nutty, woodsy influences, Chicory Coffee is a warm neutral color that envelopes a space in dramatic warmth and is the perfect touch for a dazzling backdrop to classic, Traditional Italian and Spanish design styles.",,,https://www.dunnedwards.com/colors/browser/debn19/
DEBN20,#625550,New Neutrals,DEEP TAUPE,"Deep Taupe is a deep, stately brown color with a touch of gray and part of our New Neutrals Collection. Saturated and rich, Deep Taupe is a lovely backdrop color choice against brighter colors, warm woods and brass accents. Pair with blues, olives, gray and rust for a modern color palette.",,,https://www.dunnedwards.com/colors/browser/debn20/
DEBN21,#65524E,New Neutrals,WILD BUFFALO,"Wild Buffalo is a deep, earthy brown color with a hint of red undertone and part of our New Neutrals Collection. Inspired by the majestic, wild beasts, Wild Buffalo is an ideal color choice for bohemian and ranch styles. Pair with other lighter warm neutrals, soft sage greens and a touch of muted blues for an indoor-outdoor color palette.",,,https://www.dunnedwards.com/colors/browser/debn21/
DEBN22,#4A3E3F,New Neutrals,CASSEL EARTH,"Cassel Earth is a deep, blackened brown color and part of our New Neutrals Collection. Also known as Van Dyke brown or Cologne earth, this earthy, warm neutral color is inspired by the brown pigment around since the 17th-century and thought to have been used by Old Masters painters Rubens and Van Dyke. Bring out the artistic side in your space by pairing Cassel Earth with other warm neutrals, soft lavender and pink, and a muted yellow to create a color palette with Renaissance inspiration.",,,https://www.dunnedwards.com/colors/browser/debn22/
DEBN23,#8D8378,New Neutrals,SAUTÉED CREMINI,"Sautéed Cremini is a warm muted, classic taupe brown color and part of our New Neutrals Collection. With its complexity of undertones edging on gray, green and brown, Sautéed Cremini is a versatile warm neutral color that underscores an elegant touch to any space and is a great color choice for entries, dining and living spaces.",,,https://www.dunnedwards.com/colors/browser/debn23/
DEBN24,#9C8C7B,New Neutrals,WILD MAITAKE,"Wild Maitake is a midtone warm taupe color and part of our New Neutrals Collection. With a touch of gray and brown, this warm neutral color is a versatile choice ideal for almost any design style. Design with a comfortable influence of the hygge aesthetic by pairing Wild Maitake with weathered woods and reclaimed furnishings.",,,https://www.dunnedwards.com/colors/browser/debn24/
DEBN25,#877B70,New Neutrals,STONE GROUND,"Stone Ground is an earthy, midtone warm taupe color and part of the New Neutrals Collection. With a touch of gray and green, Stone Ground is a versatile neutral color choice for a modern farmhouse design style. Or for an eye-catching look, pair this color with citrus for a fashionable, modern color palette.",,,https://www.dunnedwards.com/colors/browser/debn25/
DEBN26,#918373,New Neutrals,DESERT NOMAD,"Desert Nomad is a versatile, midtone warm taupe color and part of our New Neutrals Collection. Globally-inspired, this dusty, well-traveled neutral color with a hint of gray and green creates an understated chic backdrop in desert boho design styles.",,,https://www.dunnedwards.com/colors/browser/debn26/
DEBN27,#9B907F,New Neutrals,DUSTY COBBLESTONE,"Dusty Cobblestone is a midtone, lush warm neutral color with a touch of gray and is part of our New Neutrals Collection. With an homage to heirloom quality, Dusty Cobblestone begs you to walk through vestiges of times past. Pair with marine blues and chocolate browns for a traditional cottage exterior color palette.",,,https://www.dunnedwards.com/colors/browser/debn27/
DEBN28,#897F6F,New Neutrals,STONE COTTAGE,"Stone Cottage is a grounded, midtone warm taupe color with a touch of gray and green and is part of our New Neutrals Collection. Provide a warm and welcoming invitation to house guests by pairing Stone Cottage with cream, sage and mauve to complete a cottagecore dream retreat. Paint on kitchen cabinetry and pair with white marble and antique brass for a touch of classic luxury.",,,https://www.dunnedwards.com/colors/browser/debn28/
DEBN29,#D2CABC,New Neutrals,GO QUIETLY,"Go Quietly color is a soft, sun-aged warm off-white that exudes serenity and calm. This soothing hue creates a tranquil, inviting atmosphere, making it an ideal choice for bedrooms, meditation spaces, or wabi sabi-inspired designs. Its understated warmth effortlessly brings a sense of casual tranquility to any space.",,,https://www.dunnedwards.com/colors/browser/debn29/
DEBN30,#B09D85,New Neutrals,ELUSIVE MOREL,"Elusive Morel is a warm, midtone mushroom brown color and part of our New Neutrals Collection. Inspired by mushroom hunting and locating these edible treats, pair this color with other nature-based hues like foliage greens and deeper woody browns for a moody, organic color palette.",,,https://www.dunnedwards.com/colors/browser/debn30/
DEBN31,#8E8070,New Neutrals,ROAD LESS TRAVELED,"Road Less Traveled is a rich and timeless midtone brown color and part of our New Neutrals Collection. This versatile neutral color features a balance of warmth and coolness and works beautifully in both traditional and transitional spaces. Take the Road Less Traveled and paint this color on the walls and trim of a living space and pair with crisp white furnishings and lots of original artwork for a luxurious, cozy aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn31/
DEBN32,#86766C,New Neutrals,RUGGED INDIVIDUAL,"Rugged Individual is a rich and moody, midtone brown color and part of our New Neutrals Collection. Create visual interest in a space by pairing this warm neutral color with dark woods for a casual, masculine aesthetic. Or paint on the walls and ceiling in an entry way and pair with red and yellow artwork and furnishings for a cheerful, unexpected atmosphere.",,,https://www.dunnedwards.com/colors/browser/debn32/
DEBN33,#8D7B6C,New Neutrals,MEDIUM ROAST,"Medium Roast is a classic, toasty midtone brown color and part of our New Neutrals Collection. Notes of earthy warm coffee with slight sweetness add balance and harmony to this warm neutral color. To create your own coffeehouse aesthetic, pair Medium Roast with other warm neutrals and a spot of one or two more vibrant hues like leafy green and citrus orange to balance out the space.",,,https://www.dunnedwards.com/colors/browser/debn33/
DEBN34,#695C51,New Neutrals,THREE BEARS,"Three Bears is a deep and dependable brown color with a hint of yellow and part of our New Neutrals Collection. Inspired by the classic children's story, ""Goldilocks and the Three Bears,"" create your own fairytale storybook cottage aesthetic by painting this warm neutral color in a living space and pair with vintage furnishings and grandma's textiles for a touch of homespun charm.",,,https://www.dunnedwards.com/colors/browser/debn34/
DEBN35,#927F69,New Neutrals,VINTAGE FINDS,"Vintage Finds is a spice-infused, rich brown color and part of our New Neutrals Collection. Inspired by Saturdays scouring flea markets for the perfect addition to a design project, Vintage Finds is a charming warm neutral color to add to a traditional cottage. Pair with heirloom textiles and furnishings to complete this eclectic space. For a warm, Scandinavian-inspired aesthetic, pair Vintage Finds with other lighter warm, tonal neutrals and spare furnishings.",,,https://www.dunnedwards.com/colors/browser/debn35/
DEBN36,#7A6854,New Neutrals,CANOE CLUB,"Canoe Club is a deep, rich nutty brown color and part of our New Neutrals Collection. Playing up the inspiration of a retro university sports aesthetic, pair this dark brown neutral color with deep reds, blues and greens, along with a touch of charcoal for true dark academia vibes.",,,https://www.dunnedwards.com/colors/browser/debn36/
DEBN37,#756550,New Neutrals,KICKIN' IT OLD SCHOOL,"Kickin' It Old School is a dark, earthy rich brown color and part of our New Neutrals Collection. Play up the fun of this slang term meaning ""to hang out like we used to back in the day."" With its versatility, this warm neutral color works in both casual, rustic and sleek, modern spaces.",,,https://www.dunnedwards.com/colors/browser/debn37/
DEBN38,#8D7A63,New Neutrals,RUGGEDLY HANDSOME,"Ruggedly Handsome is a dark, homey brown color and part of our New Neutrals Collection. With nature as a guide, pair with warm neutral color with soft greens, rust, charcoal and spring bud yellow for a rugged, cabin aesthetic. Or play up a dark academia vibe by pairing with black, moss and pine green, garnet, and muted gray.",,,https://www.dunnedwards.com/colors/browser/debn38/
DEBN39,#7E6954,New Neutrals,ALPINE CHAMOISEE,"Alpine Chamoisee is a bucolic, dark brown color and part of our New Neutrals Collection. Inspired by the color of the Alpine goats roaming the hills of France, this warm neutral color creates an earthy, cozy warmth, whether rustic or refined. Create a warm minimalist aesthetic by pairing with lighter warm beiges, olive green, mineral blue and golden yellow.",,,https://www.dunnedwards.com/colors/browser/debn39/
DEBN40,#A28B74,New Neutrals,AFTERNOON TEA SERVICE,"Afternoon Tea Service is a tea-stained, midtone brown color and part of our New Neutrals Collection. Inspired by the British tradition of afternoon tea, this warm neutral color is fitting for a classic, pastoral design aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn40/
DEBN41,#866D57,New Neutrals,DISTILLERY,"Distillery is an earthy, rustic dark brown color and part of our New Neutrals Collection. With influences of aged whisky barrels and handcrafted local flavors, Distillery is an optimal warm neutral color for traditional design styles. Pair with copper, brick, warm whites and a touch of red for a classic distillery aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn41/
DEBN42,#655A4C,New Neutrals,RAW CACAO BEAN,"Raw Cacao Bean is a deep, rich organic brown color and part of our New Neutrals Collection. Inspired by the purest form of chocolate, this nutty warm neutral color is fitting for a space focused on indoor-outdoor living. Pair with grassy greens, teak wood and black ceramics for a zen-infused retreat.",,,https://www.dunnedwards.com/colors/browser/debn42/
DEBN43,#5B524A,New Neutrals,HABERDASHERY,"Haberdashery is a richly-pigmented, deep brown color and part of our New Neutrals Collection. Inspired by the old-fashioned word meaning a shop that sells men's fashion, accessories and notions, this traditional masculine-influenced warm neutral color is a fitting choice to pair with golden yellow, marine blue, and brick red, along with tweed and chintz fabrics, tufted furnishings, and natural woods for a classic British-vintage design aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn43/
DEBN44,#4A4140,New Neutrals,DOUBLE FUDGE,"Double Fudge is a richly decadent, dense brown color with a touch of red and part of our New Neutrals Collection. Create a delectable backdrop using this deep brown color and highlight with shades of blue such as navy, turquoise or pale sky for a classic balance of warm and cool hues. Or pair with brick red, russet and warm white for an autumnal color palette.",,,https://www.dunnedwards.com/colors/browser/debn44/
DEBN45,#776050,New Neutrals,COFFEE PURVEYORS,"Coffee Purveyors is a warm, full-bodied dark brown color and part of our New Neutrals Collection. Inspired by stores supplying small batch locally-produced coffees, this nutty, aromatic warm neutral color is a fitting choice for both modern and traditional spaces. Pair Coffee Purveyors with soft coral, sky blue, and golden yellow colors, along with rustic woods and charcoal drawings for a lake cabin aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn45/
DEBN46,#A07F64,New Neutrals,APPLE CINNAMON,"Apple Cinnamon is a rich, toasty dark brown color with a touch of orange. Tasty and delicious, Apple Cinnamon is the perfect morning treat, as well as the inspiration for this warm neutral color. Pair with warm cream and chocolate, as well as stone, metal and wicker to complete a serene space.",,,https://www.dunnedwards.com/colors/browser/debn46/
DEBN47,#7F614F,New Neutrals,TASTY TIRAMISU,"Tasty Tiramisu is a lush, deep brown color with a slight hint of red and part of our New Neutrals Collection. This delectable dessert is the inspiration behind this dark warm neutral color and is a pleasing choice for both traditional and modern spaces. Create an earthy, boho-inspired color palette by partnering Tasty Tiramisu with forest green, gray blue, rust, obsidian and other warm neutrals.",,,https://www.dunnedwards.com/colors/browser/debn47/
DEBN48,#C3A381,New Neutrals,ICED COFFEE,"Iced Coffee is a cozy, midtone beige color with a touch of yellow and part of our New Neutrals Collection. Creamy and warm, Ice Coffee is the perfect midday pick-me-up and inspiration for this warm neutral color. Create an autumnal, sweater weather color palette by partnering Iced Coffee with deep, forest green, brownish-black, terracotta orange and muted gray.",,,https://www.dunnedwards.com/colors/browser/debn48/
DEBN49,#BAA484,New Neutrals,QUINOA BOWL,"Quinoa Bowl is an organic, midtone tan color with a touch of yellow and part of our New Neutrals Collection. Inspired by the ancient grain that has been trending in health and wellness, Quinoa Bowl is a easy-going tan color that is versatile and can work in almost any space. Pair Quinoa Bowl with warm white, muted sky blue, muddy pink and chocolate for a meditative color palette.",,,https://www.dunnedwards.com/colors/browser/debn49/
DEBN50,#BEAB89,New Neutrals,CAMPSITE,"Campsite is a midtone khaki tan color with a slight hint of gray and part of our New Neutrals Collection. Organic and nature-inspired, Campsite conjures memories of summers spent camping in the great outdoors. Bring this inspiration home by pairing this color with deep sage, warm white and terracotta orange for a rustic, outdoorsy color palette.",,,https://www.dunnedwards.com/colors/browser/debn50/
DEBN51,#A4875F,New Neutrals,SUGAR SHACK,"Sugar Shack is an earthy, deep bronze color with syrup tones and part of our New Neutrals Collection. Inspired by the sap houses primarily located in Canada and northern New England where tree sap is stored and boiled into maple syrup, this warm color is ideal for cozy, cabin vibes. Pair this rich color with crisp white and warm woods for a classic, traditional aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn51/
DEBN52,#8D7A5B,New Neutrals,ENTRY COAT RACK,"Entry Coat Rack is an rustic, vintage-inspired deep shade of brown color with a touch of yellow and part of our New Neutrals Collection. Warm and welcoming, Entry Coat Rack invites guests to stay for awhile. Pair with cool blue gray, warm white and charcoal in the entry for a nod to classic Craftsman color palettes.",,,https://www.dunnedwards.com/colors/browser/debn52/
DEBN53,#7C694D,New Neutrals,TO THE MANOR BROWN,"To the Manor Brown is a classic and timeless dark shade of brown color with just a hint of yellow and part of our New Neutrals Collection. To the Manor Brown is a play on the phrase first coined by Shakespeare in 1603 in his play ""Hamlet,"" act 1, scene 4: ""But to my mind, though I am native here. And to the manner born, it is a custom. More honored in the breach than the observance."" In modern times, it means born into a life of wealth and privilege. This versatile color is an ideal choice for cabinetry, millwork and exterior spaces.",,,https://www.dunnedwards.com/colors/browser/debn53/
DEBN54,#A7997F,New Neutrals,OPEN SESAME,"Open Sesame is an organic, midtone warm neutral color with a hint of green and part of our New Neutrals Collection. A magical phrase noted in the classic children's story, ""Ali Baba and the Forty Thieves,"" in Antoine Galland's version of One Thousand and One Nights. It opens the mouth of a cave in which forty thieves have hidden a treasure. Create your own magic by pairing Open Sesame with soft coral, sage and sky blue for a desert modern color palette.",,,https://www.dunnedwards.com/colors/browser/debn54/
DEBN55,#BFB89C,New Neutrals,SKEIN OF YARN,"Skein of Yarn is a warm, cozy light neutral color with a trace of green and part of our New Neutrals Collection. Knit a natural, wintry color palette from this neutral color by pairing Skein of Yarn with greige, cream and soft gray. To spice up the color palette, add brick and spicy hot chocolate and warm up by the fire.",,,https://www.dunnedwards.com/colors/browser/debn55/
DEBN56,#C6BA98,New Neutrals,STONE PEDESTAL,"Stone Pedestal is a rich, creamy neutral color with a slight touch of green and yellow and part of our New Neutrals Collection. A classic, versatile neutral color that works well in any interior or exterior space, pair Stone Pedestal with charcoal, deep brown and warm white for a warm minimalist color palette.",,,https://www.dunnedwards.com/colors/browser/debn56/
DEBN57,#AD9B7C,New Neutrals,PIGEONHOLE,"Pigeonhole is a light, khaki greige color with just a hint of green and part of our New Neutrals Collection. Striking a nuanced balance between classic and modern, Pigeonhole is an ideal color choice for any design style. Pair with other warm neutrals, deep mauve, and mineral blues for a holistic, boho-chic color palette.",,,https://www.dunnedwards.com/colors/browser/debn57/
DEBN58,#9F9372,New Neutrals,BASKET WEAVING,"Basket Weaving is a grassy midtone, khaki greige color with just a hint of green and part of our New Neutrals Collection. Basket weaving or basketry is a very unique ancient craft, and traditionally, baskets were woven by hand from natural fibers, similar to the weaving of textiles. Add a touch of organic neutral coloring to your home by pairing Basket Weaving with spring greens and muted grays.",,,https://www.dunnedwards.com/colors/browser/debn58/
DEBN59,#938B73,New Neutrals,CATTAIL MARSH,"Cattail Marsh is a midtone cool brown color with just a hint of mossy green undertone and part of our New Neutrals Collection. Vital to our ecosystem, a cattail marsh is a scenic wetland full of wildlife and vegetation where many visitors can enjoy learning about sealife, birding and hiking. Bring a touch of the outdoors home by pairing Cattail Marsh with grassy greens, muted gray blues and other warm neutrals.",,,https://www.dunnedwards.com/colors/browser/debn59/
DEBN60,#7E735A,New Neutrals,OUTDOORSY,"Outdoorsy is a smoky, deep shade of brown color with a touch of mossy green undertone and part of our New Neutrals Collection. This warm and homey brown is an ideal choice for rustic, indoor-outdoor design aesthetics. Consider using in a hall or entryway and pair with leather, woven grasses and antique bronze elements for an added welcoming touch.",,,https://www.dunnedwards.com/colors/browser/debn60/
DEBN61,#645C43,New Neutrals,ROAM WILD,"Roam Wild is an alluring, outdoorsy deep brown color with a touch of green undertones and part of our New Neutrals Collection. Avid hikers love roaming the local trails and this love of the outdoors inspired the color Roam Wild. This warm neutral color works effortlessly with natural textures such as wood and stone. Build on this mood by pairing Roam Wild with grassy greens, marshy yellows, lighter warm neutrals and warm whites.",,,https://www.dunnedwards.com/colors/browser/debn61/
DEBN62,#C8C2B0,New Neutrals,MOONSTONE BEACH,"Moonstone Beach is a light, warm greige color and part of our New Neutrals Collection. A touch of gray gives this subtle, soft color a sense of balance and tranquility. Inspired by the beautiful, wild and rustic beach along the central coast of California, Moonstone Beach adds a sense of balance and calm to any design space and is the perfect choice for beach cottage design styles.",,,https://www.dunnedwards.com/colors/browser/debn62/
DEBN63,#ACA38E,New Neutrals,MACRAMÉ KNOT,"Macramé Knot is a midtone warm neutral color with a hint of gray, green and brown undertones and is part of our New Neutrals Collection. The added depth and complexity of the undertones blend to create a versatile neutral fit for any design style. Influences of natural woven materials and handcrafted artwork inspired Macramé Knot and is a lovely addition for an outdoorsy, cabin design aesthetic.",,,https://www.dunnedwards.com/colors/browser/debn63/
DEBN64,#BCB19F,New Neutrals,STUCCO RELIEF,"Stucco Relief is a light, plaster warm neutral color with just a subtle touch of gray and part of our New Neutrals Collection. Versatile enough to be a backdrop color or stand on its own, Stucco Relief is inspired by the ancient art of molding stucco into decoration for walls, floors and ceilings. Revive this historic inspiration by pairing Stucco Relief with a balance of other subtle neutrals as a backdrop against gallery art.",,,https://www.dunnedwards.com/colors/browser/debn64/
DEBN65,#AFA396,New Neutrals,ROCKY MOUNTAIN CLAY,"Rocky Mountain Clay is a light, alluring warm neutral color and part of our New Neutrals Collection. With a subtle hint of gray and green undertones, this color is inspired by the many clay types potters use to create handcrafted ceramics. With its effortless hushed tones and calming effect, be inspired to paint Rocky Mountain Clay as a backdrop color to highlight a collection of art.",,,https://www.dunnedwards.com/colors/browser/debn65/
