brand,code,name,hex,rgb
sw,RUBY-SHADE-SW-6572,Ruby Shade,#A2566F,162,86,111
sw,MOUNTAIN-FIG-SW-9690,Mountain Fig,#383C49,56,60,73
sw,CRYSTALLINE-SW-9691,Crystalline,#E9E3DE,233,227,222
sw,COTTON-CANDY-SW-9692,Cotton Candy,#F2E0DF,242,224,223
sw,ROSE-PINK-SW-9693,Rose Pink,#EECACD,238,202,205
sw,WILD-POPPY-SW-9694,Wild Poppy,#B85B57,184,91,87
sw,BEETROOT-SW-9695,Beetroot,#833337,131,51,55
sw,PALE-PINK-SW-9696,Pale Pink,#EEE6DE,238,230,222
sw,LOTUS-PETAL-SW-9697,Lotus Petal,#F3DFD6,243,223,214
sw,CORALLITE-SW-9698,Corallite,#F0DFCD,240,223,205
sw,STONE-FRUIT-SW-9699,Stone Fruit,#F2A28C,242,162,140
sw,JUNEBERRY-SW-6573,Juneberry,#854158,133,65,88
sw,FULL-BLOOM-SW-9700,Full Bloom,#D16F65,209,111,101
sw,FRAMBOISE-SW-6566,Framboise,#7C3655,124,54,85
sw,PRISCILLA-SW-6575,Priscilla,#F1D3DA,241,211,218
sw,AZALEA-FLOWER-SW-6576,Azalea Flower,#EFC0CB,239,192,203
sw,JAIPUR-PINK-SW-6577,Jaipur Pink,#E392A1,227,146,161
sw,TUBEROSE-SW-6578,Tuberose,#D47C8C,212,124,140
sw,GALA-PINK-SW-6579,Gala Pink,#B04B63,176,75,99
sw,HOT-SW-6843,Hot,#AC4362,172,67,98
sw,CERISE-SW-6580,Cerise,#99324E,153,50,78
sw,IMPATIENS-PETAL-SW-6582,Impatiens Petal,#F1D2D7,241,210,215
sw,IN-THE-PINK-SW-6583,In The Pink,#F0BCC9,240,188,201
sw,CHEERY-SW-6584,Cheery,#EB92A3,235,146,163
sw,COMING-UP-ROSES-SW-6585,Coming Up Roses,#DD7788,221,119,136
sw,EROS-PINK-SW-6860,Eros Pink,#C84F68,200,79,104
sw,HEARTFELT-SW-6586,Heartfelt,#BD4C5F,189,76,95
sw,VALENTINE-SW-6587,Valentine,#A53A4E,165,58,78
sw,ALYSSUM-SW-6589,Alyssum,#F2D5D7,242,213,215
sw,LOVEABLE-SW-6590,Loveable,#F0C1C6,240,193,198
sw,AMARYLLIS-SW-6591,Amaryllis,#ED939D,237,147,157
sw,GRENADINE-SW-6592,Grenadine,#D66972,214,105,114
sw,CORAL-BELLS-SW-6593,Coral Bells,#BB4B51,187,75,81
sw,SHOW-STOPPER-SW-7588,Show Stopper,#A42E37,164,46,55
